name,count
Roche Sequencing Solutions,3
"Rock Creek Pharmaceuticals, Inc.",6
Rocket Pharmaceuticals Inc.,10
"Rockwell Medical Technologies, Inc.",20
"Rocky Mountain Biosystems, Inc.",3
Rocky Mountain Diabetes and Osteoporosis Center,1
Rodin Scientific LLC,1
Roei Medical Technologies Ltd.,1
Rogers Sciences Inc.,4
"Rohit Khanna, MD",1
"Rohto Pharmaceutical Co., Ltd.",7
"Roivant Sciences, Inc.",2
Roll International Corporation,4
Romark Laboratories L.C.,29
"ROM Technologies, INC",1
Ronald M Burch MD PhD,1
Rontis Hellas SA,2
"Roquette Canada, LTD.",1
Roquette Freres,17
"Roquette Management (Shanghai) Co., Ltd.",1
"Rose Research Center, LLC",12
Ross Products,2
RostaQuo S.p.A.,1
Rostrum Medical Innovations Inc.,1
Rottapharm,11
Rottapharm Biotech,4
Rottapharm Spain,9
Rousselot BVBA,3
"Route 92 Medical, Inc.",1
Routin SA,1
Rovi Pharmaceuticals Laboratories,17
Rowdy Energy,1
"Rowpar Pharmaceuticals, Inc.",5
Roxall Medicina España S.A,15
Roxall Medizin,5
Roxane Laboratories,102
"ROX Medical, Inc.",7
"Royer Biomedical, Inc.",1
R-Pharm,53
"R-Pharm International, LLC",9
"R-Pharm Overseas, Inc.",3
R&R Inc.,1
RS Arastirma Egitim Danismanlik Ilac Sanayi Ticaret A.S.,1
RS Medical,2
RS Oncology LLC,1
RSPR Pharma AB,6
RSP Systems A/S,15
RSV Therapeutics LLC,3
"R-Tech Ueno, Ltd.",2
R&T Health Products Ltd.,1
RTI Surgical,16
"RTM Vital Signs, LLC",1
Rubius Therapeutics,4
Rudacure,1
"Rules-Based Medicine, Inc.",2
"Rundo International Pharmaceutical Research & Development Co.,Ltd.",4
Russian Direct Investment Fund,7
Russian Pharmaceutical Technologies,1
RUTI Immunotherapeutics S.L.,2
"RVL Pharmaceuticals, Inc.",10
RVW Clinical Consulting,2
R W Johnson Pharmaceutical Research Institute,3
RxCelerate Ltd,1
RxFunction Inc.,2
"RXi Pharmaceuticals, Corp.",7
RxISK,3
RxKinetix,1
"RxSight, Inc.",6
Ryan D'Arcy,1
Ryvu Therapeutics SA,2
"RZN Nutraceuticals, Inc.",1
"S1 Biopharma, Inc.",1
S4 Medical,1
"SAb Biotherapeutics, Inc.",6
Sabinsa Corporation,3
Sabz Biomedicals,2
Sackner Wellness Products LLC,3
Sacsh,1
"Saebo, Inc.",2
Saegis Pharmaceuticals,1
SAE Orthopedics,1
Safeheal,2
SafeHeal Inc,2
SafelyYou,2
"Safe Save Medical Cell Sciences & Technology Co.,Ltd.",1
SafKan,1
"Sagami Rubber Industries Co., Ltd.",1
SagaNatura,1
Sage Analytica,3
Sagent Pharmaceuticals,1
Sagent Pharmaceuticals Inc.,2
"Sage Products, Inc.",10
"Sage Products, LLC",1
Sage Therapeutics,45
Sagimet Biosciences Inc.,5
Sahajanand Medical Technologies Pvt. Ltd.,10
"SAIC-Frederick, Inc.",2
Saie Beauty,1
Saisei Pharma,1
Sajjad Rahman,1
"Saladax Biomedical, Inc.",4
"Salarius Pharmaceuticals, LLC",4
Salena Killion,1
Salient Pharmaceuticals Incorporated,3
Salient Surgical Technologies,3
"Saliva Biomarkers, Inc.",1
Saliwell Ltd.,2
Salspera LLC,1
Salubris Biotherapeutics Inc,2
"Saluda Medical Americas, Inc.",1
Saluda Medical Pty Ltd,4
Salus Ltd.,3
"Salus Pharma, Inc.",1
"Salutaris Medical Devices, Inc.",2
Salvat,11
Salveo Diagnostics,1
SalWe Ltd.,3
SamanTree Medical SA,3
"SamA Pharmaceutical Co., Ltd",4
"Samaritan Pharmaceuticals, Inc",3
Sam Chun Dang Pharm. Co. Ltd.,1
SAMEY,1
"Samil Pharmaceutical Co., Ltd.",5
"Samjin Pharmaceutical Co., Ltd.",14
Samson NeuroSciences,1
"Samsung Bioepis Co., Ltd.",28
Samsung Electronics,18
Samsung Medison,5
"Samsung Pharmaceutical Co., Ltd.",1
Samuel Fortin,2
"Samus Therapeutics, Inc.",8
Samyang Biopharmaceuticals Corporation,27
Sana Health,2
Sanaria Inc.,34
"Sanarus Technologies, Inc.",1
"SanBio, Inc.",3
"Sancilio and Company, Inc.",1
Sandhill Scientific,3
Sandia National Laboratories,1
San Diego Radiosurgery,1
Sandoz,136
Sandoz GmbH,4
Sandstone Diagnostics,1
"Saneron CCEL Therapeutics, Inc.",1
Saneso Inc.,1
Sangamo Therapeutics,23
Sangart,10
Sangstat Medical Corporation,2
Sanguine Biosciences,2
Saniona,9
Sankom SA,1
Sankyo Pharma Gmbh,9
Sanni Raju,1
Sanoculis Ltd,3
Sanofi,2001
"Sanofi Pasteur, a Sanofi Company",371
Sanofi-Synthelabo,50
Sanol GmbH,1
Sanolla,1
Sanome,1
Sanostec Corp.,1
Sanotize Research and Development corp.,5
Sano V Pte Ltd,1
"Santalis Pharmaceuticals, Inc.",5
Santa Maria Biotherapeutics,1
Santaris Pharma A/S,10
"Santech, Inc",2
Santen Inc.,34
Santen Oy,11
Santen Pharmaceutical Asia Pte. Ltd.,1
"Santen Pharmaceutical(China) Co.,LTD",2
"Santen Pharmaceutical Co., Ltd.",28
"Santen Pharmaceutical (Taiwan) Co., LTD",3
Santen Pharma Malaysia Sdn Bhd,1
Santen SAS,11
Santersus AG,1
Santhera Pharmaceuticals,28
Santiste Medical Inc.,1
Santosh Yoga LLC,1
SantoSolve AS,3
"SANUWAVE, Inc.",3
"Sanvita Medical, LLC",1
Sanwa BioTech Limited,1
"Sanwa Kagaku Kenkyusho Co., Ltd.",19
Saol Therapeutics Inc,2
Sao Thai Duong Joint Stock Company,6
Sapere Bio,7
"Sapheon, Inc.",1
Sapience Therapeutics,1
Saptalis Pharmaceuticals LLC,1
Sara Guttas,2
Sarah Cannon,2
"Saranas, Inc.",2
Sara Seifert,1
Sarawak MediChem Pharmaceuticals,2
SARcode Bioscience,1
Sardocor Corp.,1
Saremco Dental AG,1
"Sarepta Therapeutics, Inc.",42
"Sarfez Pharmaceuticals, Inc.",3
SaskTel,1
"Satiety, Inc.",2
"SATO Pharmaceutical Co., Ltd.",2
SatRx LLC,1
"Satsuma Pharmaceuticals, Inc.",5
Sauflon Pharmaceuticals Ltd,3
Savara Inc.,9
Savient Pharmaceuticals,7
Saving Patients' Lives Medical B.V.,1
SAV-IOL SA,2
"Savvysherpa, Inc.",5
"SBI ALApharma Canada, Inc.",1
"SBI Biotech Co., Ltd.",1
S*BIO,12
"S.Biomedics Co., Ltd.",3
"SBI Pharmaceuticals Co, Ltd.",2
"SBPharmaceutical IND, Co., LTD",4
"Scanadu, Inc.",2
Scancell Ltd,4
ScandiBio Therapeutics AB,3
Scandinavian Biopharma AB,4
Scandinavian Customized Prosthesis (SCP),2
Scandinavia Pharma,3
Scandion Oncology A/S,2
"Scarless Laboratories, Inc.",1
SC Aromaarmony SRL,1
ScarX Corp,1
Scentech Medical Technologies Ltd,5
SC Fiterman Pharma SRL,1
SCF Pharma,5
Schaper & Bruemmer GmbH & Co KG,1
Schering-Plough,163
"Scholar Rock, Inc.",3
Schülke & Mayr GmbH,4
Schwabe North America,1
Schwabe-Wenex International Ltd,2
"Schweiger Dermatology, PLLC",1
SciClone Pharmaceuticals,17
SciClone Pharmaceuticals International (Cayman) Development Limited,1
Sciderm GmbH,1
Science 37,2
"Science and Technology Park, Center of Innovation Technologies for Human Health",1
ScienceBased Health,2
Science Consulting in Diabetes,1
SciensCollege,1
"Scientific Center for Anti-infectious Drugs, Kazakhstan",3
Scientific Intake Limited Co.,1
"Scientific Laboratory Products, Ltd.",1
"Scientific Motion Technologies, Inc.",1
"SciGen, Israel",1
Scilex Ltd.,3
"Scilex Pharmaceuticals, Inc.",15
Scil Technology GmbH,2
SciMar Ltd.,2
Scimita Operations Pty Ltd.,1
"Scioderm, Inc.",4
Scion NeuroStim,11
"Scios, Inc.",37
Sciotec Diagnostic Technologies GmbH,3
"Scioto Biosciences, Inc.",1
SciPharm SàRL,1
Scipher Medicine,1
SciSparc,5
"SciTech Development, LLC",1
Scitech Produtos Medicos Ltda,13
Sciton,13
SciVision Biotech Inc.,11
Sciwind Biosciences APAC CO Pty. Ltd.,4
"Sclnow Biotechnology Co., Ltd.",11
SC Medica,1
"SCM Lifescience Co., LTD.",4
Scoliosis SOS Ltd.,1
"SCOLR Pharma, Inc.",1
Scotmann Pharmaceuticals,3
Scott & White Health Plan,1
"scPharmaceuticals, Inc.",10
"Scynexis, Inc.",15
S&D Pharma SK s.r.o.,2
Seagen Inc.,178
Seah Lim M.D.,1
Sealantis Ltd.,3
Sealantium Medical Ltd.,1
Seanergy Dermatology Ltd.,1
"Seaside Therapeutics, Inc.",14
"SeaSpine, Inc.",9
SeaStar Medical,4
Seattle Gummy Company,2
"Sebacia, Inc.",7
Sebela Pharmaceuticals Development LLC,1
Sebela Women's Health Inc.,6
Seca GmbH & Co. Kg.,7
Second Genome,1
Second Opinion Health,1
Second Sight Medical Products,10
SecondWave Systems Inc.,2
Secret of Youth,1
Secteur Français des Aliments de l'Enfance,1
SecuraBio,28
"Secura Bio, Inc.",8
Se-cure Pharmaceuticals Ltd.,3
Sedana Medical,3
SeeCure LLC,1
Seed Health,3
Seegpharm S.A.,1
SeeHear LLC,1
"Seelos Therapeutics, Inc.",3
Seer Medical Pty Ltd,1
Seer Pharmaceuticals,1
Seibersdorf Labor GmbH,4
Seikagaku Corporation,13
Seinda Pharmaceutical Guangzhou Corporation,1
Seipel Group Pty Ltd,1
Sejtterapia Kozpont Kft.,1
"Sekisui Diagnostics, LLC",2
"Seldar Pharma, Inc.",1
"Selecta Biosciences, Inc.",8
selectION Therapeutics GmbH,1
Selfit Medical,1
Sellas Life Sciences Group,7
Sel Sanayi Urunleri Ticaret ve Pazarlama A.S.,2
Semafore Pharmaceuticals,1
Semaine Health,2
Semler Research Center Pvt. Ltd.,2
Semler Scientific,1
"Semnur Pharmaceuticals, Inc.",2
Senda Biosciences,2
Seneque SA,4
"Senesco Technologies, Inc.",1
SeneXta Therapeutics SA,1
"Senhwa Biosciences, Inc.",5
"Senju Pharmaceutical Co., Ltd.",6
"Senju USA, Inc.",3
Seno Medical Instruments Inc.,9
"Senopsys, LLC",1
"SenoRx, Inc.",3
Sens4care,1
SensArs Neuroprosthetics Sarl,1
Sensate LLC,1
Senscio Systems,1
Sense A/S,2
"Sense Diagnostics, LLC",4
"Sensei Biotherapeutics, Inc.",3
"Senseonics, Inc.",9
"Senseye, Inc.",1
Sensible Medical Innovations Ltd.,2
Sensifree Ltd.,4
Sensimed AG,32
Sensome,1
Sensoptic SA,1
Sensorion,4
Sensor Technology for Deafblind,2
Sensus,2
Sensus Healthcare,3
Sensydia Corporation,2
"Sentien Biotechnologies, Inc.",2
"SentiMetrix, Inc",1
Senti Tech Ltd,2
SentoClone AB,1
Sentrx,3
Senzime AB,2
"Seoul Pharma Co., Ltd.",1
Seoul Pharma Laboratories Inc.,1
Sephoris Pharmaceuticals LLC,1
Sepsicure,1
Septodont,9
"SeptRx, Inc.",1
Sepulveda Research Corporation,1
Seqirus,49
Sequana Medical N.V.,14
"Sequella, Inc.",8
"Sequel Pharmaceuticals, Inc",3
"Sequenom, Inc.",25
Sequential Medicine Ltd,4
"Sequent Medical, Inc",5
Sequus Pharmaceuticals,6
Seraffix,2
Serametrix Corporation,1
Seraphic Group Inc,1
"Sera Prognostics, Inc.",4
Serene Medical Inc,1
"Serenex, Inc.",2
"Serenity Medical, Inc.",1
"Serenity Pharmaceuticals, Inc.",6
Serentis Ltd.,2
"Seres Therapeutics, Inc.",9
"Serica Technologies, Inc.",2
Serina Therapeutics,1
Sermon CRO,1
Sermonix Pharmaceuticals Inc.,2
Sernova Corp,2
Serodus ASA,2
Serum Institute of India Pvt. Ltd.,21
Servier,35
Servier Affaires Médicales,7
Servier Deutschland GmbH,2
Servier Hellas Pharmaceuticals Ltd.,2
Servier Russia,10
Servier (Tianjin) Pharmaceutical Co. LTD.,1
SetPoint Medical Corporation,7
"S-Evans Biosciences Co., Ltd.",3
Seven and Eight Biopharmaceuticals Inc,5
Seven Dreamers Europe SAS,2
Seventh Sense Biosystems,3
"Sewon Cellontech Co., Ltd.",12
"Sewoon Medical Co., Ltd",3
SFBC Anapharm,4
"SFBC Ft. Myers, Inc",1
SFI Research,2
"SFJ Pharmaceuticals, Inc.",4
"SFJ Pharmaceuticals X, LTD.",1
SFJ Pharma Ltd. II,1
S Form Pharma,1
SG Devices LLC,1
SGS S.A.,8
SGS U.S. Testing Company Inc.,1
SGX Nova LLC,1
"SGX Pharmaceuticals, Inc.",5
SGX Procura LLC,1
Shaanxi Aierfu Activtissue Engineering,1
"Shaanxi Buchang Pharmaceutical Co., Ltd",2
Shaanxi Micot Technology Limited Company,4
Shaman Pharmaceuticals,3
"Shandong Boan Biotechnology Co., Ltd",3
"Shandong Branden Med.Device Co.,Ltd",5
"Shandong Golden Brick Biotechnology Co., Ltd.",1
"Shandong Lanjin Pharmaceuticals Co.,Ltd",5
"Shandong Luoxin Pharmaceutical Group Stock Co., Ltd.",7
"Shandong Luye Pharmaceutical Co., Ltd.",5
"Shandong New Time Pharmaceutical Co., LTD",10
"Shandong Qilu Stem Cells Engineering Co., Ltd.",3
"Shandong Simcere-Medgenn Bio-pharmaceutical Co., Ltd",4
"Shandong Suncadia Medicine Co., Ltd.",4
"Shandong TheraWisdom Biopharma Co., Ltd.",4
"Shanghai Acebright Pharmaceuticals Co., Ltd.",1
Shanghai Alebund Pharmaceuticals Limited,1
Shanghai AngioCare Medical,3
Shanghai Antengene Corporation Limited,3
Shanghai Asclepius Meditec Inc.,5
"Shanghai Baiying Medical Technology Co., Ltd.",1
"Shanghai Bao Pharmaceuticals Co., Ltd.",1
"Shanghai BDgene Co., Ltd.",3
"Shanghai Belief-Delivery BioMed Co., Ltd",1
"Shanghai Bensen Pharmaceutical Co., Ltd.",1
"Shanghai Bio-heart Biological Technology Co., Ltd.",3
"Shanghai Biomabs Pharmaceutical Co., Ltd.",6
"Shanghai Bovax Biotechnology Co., Ltd.",8
"Shanghai Celgen Bio-Pharmaceutical Co.,Ltd",1
"Shanghai Cell Therapy Group Co.,Ltd",5
Shanghai Cingularbio Co. Ltd,1
"Shanghai CP Guojian Pharmaceutical Co., Ltd.",4
"Shanghai De Novo Pharmatech Co., Ltd.",2
"Shanghai EpimAb Biotherapeutics Co., Ltd.",5
"Shanghai Escugen Biotechnology Co., Ltd",2
Shanghai Fosun Pharmaceutical Industrial Development Co. Ltd.,9
"Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co., Ltd.",16
"Shanghai Gebaide Biotechnology Co., Ltd.",1
"Shanghai Gencells Therapeutics Co., Ltd.",9
"Shanghai GeneChem Co., Ltd.",7
"Shanghai Genomics, Inc.",3
Shanghai Geping Information Technology Company,1
Shanghai Golden Leaf MedTec Co. Ltd,3
"Shanghai Greenvalley Pharmaceutical Co., Ltd.",6
"Shanghai Haini Pharmaceutical Co., Ltd.",1
"Shanghai Hansoh Biomedical Co., Ltd",3
"Shanghai Hengrui Pharmaceutical Co., Ltd.",15
Shanghai Henlius Biotech,62
"Shanghai HEP Pharmaceutical Co., Ltd.",5
Shanghai Hongyitang Biopharmaceutical Technology Co. Ltd.,1
"Shanghai Huaota Biopharmaceutical Co., Ltd.",1
"Shanghai Huihe Medical Technology Co., Ltd",1
Shanghai Hutchison Pharmaceuticals Limited,4
"Shanghai HyaMab Biotech Co.,Ltd.",1
"Shanghai iCELL Biotechnology Co., Ltd, Shanghai, China",15
Shanghai Institute Of Biological Products,19
Shanghai International Medical Center,4
"Shanghai Jiatan Pharmatech Co., Ltd",2
Shanghai JMT-Bio Inc.,8
"Shanghai JunTop Biosciences Co., LTD",1
"Shanghai Kanda Biotechnology Co., Ltd.",1
"Shanghai Kechow Pharma, Inc.",8
"Shanghai Keku Medical Technology Co., Ltd.",1
Shanghai Life Science & Technology,1
"Shanghai Meiji Health Science and Technology Co., Ltd.",4
"Shanghai MicroPort CardioFlow Medtech Co., Ltd.",4
"Shanghai MicroPort Medical (Group) Co., Ltd.",23
"Shanghai Ming Ju Biotechnology Co., Ltd.",4
Shanghai Miracogen Inc.,18
Shanghai Nancy Medical Sci-Tech Co. Ltd,1
"Shanghai NewMed Medical Co., Ltd.",4
"Shanghai OriginCell Therapeutics Co., Ltd.",2
"Shanghai PerHum Therapeutics Co., Ltd.",4
Shanghai Pharma Biotherapeutics USA Inc.,1
"Shanghai Pharmaceuticals Holding Co., Ltd",19
"Shanghai Qisheng Biological Preparation Co., Ltd.",1
"Shanghai Runshi Pharmaceutical Technology Co., Ltd",2
Shanghai Rxmidas Pharmaceuticals Co. Ltd.,1
"Shanghai Shenqi Medical Technology Co., Ltd",1
"Shanghai Shyndec Pharmaceutical Co., Ltd.",3
"Shanghai Simnova Biotechnology Co.,Ltd.",2
"Shanghai SIMR Biotechnology Co., Ltd.",1
"Shanghai SIMRD Biotechnology Co., Ltd.",1
"Shanghai Sundise Traditional Chinese Medicine Co., Ltd.",1
"Shanghai Synergy Pharmaceutical Sciences Co., Ltd.",1
Shanghai Theorion Pharmaceutical Co Ltd.,1
"Shanghai Unicar-Therapy Bio-medicine Technology Co.,Ltd",15
"Shanghai Vinnerna Biosciences Co., Ltd.",2
Shanghai Wanxing Bio-Pharmaceutical Co. Ltd.,1
"Shanghai WD Pharmaceutical Co., Ltd.",2
"Shanghai WiseGain Medical Devices Co., Ltd.",1
Shanghai YingLi Pharmaceutical Co. Ltd.,14
"Shanghai Yizhong Biotechnology Co., Ltd.",1
"Shanghai Youhe Medical Technology Co., Ltd.",1
"Shanghai Zerun Biotechnology Co.,Ltd",9
Shanghai Zhangjiang Biotechnology Limited Company,3
"Shanghai Zhimeng Biopharma, Inc.",1
Shan May Yong,1
Shantha Biotechnics Limited,16
"Shanton Pharma Co., Ltd.",2
"Shanxi Kangbao Biological Product Co., Ltd.",2
"Shanxi Zhendong Leading Biotechnology Co., Ltd.",1
"Shanxi Zhendong Pharmacy Co., Ltd",3
"Shape Medical Systems, Inc.",2
"Shape Memory Medical, Inc.",4
Shaperon,5
"Shared Medical Technology, Inc.",2
Shari L Hand,1
"Shasqi, Inc.",1
"Shattuck Labs, Inc.",4
Shell Chemicals,2
Sheng Chang Pharmaceutical,1
Shengke Pharmaceuticals Pty Ltd,1
Shengzhen Sciprogen Bio-pharmaceutical Co. Ltd,2
"Shenox Pharmaceuticals, LLC",1
"Shenyang Dongxing Pharmaceutical Technology Co., Ltd.",1
"Shenyang Sunshine Pharmaceutical Co., LTD.",17
"Shenyang Tonglian Group CO., Ltd",2
"Shenzhen Ausa Pharmed Co.,Ltd",7
"Shenzhen Beike Bio-Technology Co., Ltd.",7
Shenzhen BinDeBio Ltd.,6
"Shenzhen Core Medical Technology CO.,LTD.",1
"Shenzhen Gene Health Bio Tech Co., Ltd.",1
"Shenzhen Hornetcorn Bio-technology Company, LTD",11
"Shenzhen Ionova Life Sciences Co., Ltd.",1
"Shenzhen Kangtai Biological Products Co., LTD",8
"ShenZhen KYD Biomedical Technology Co., Ltd.",2
"Shenzhen Lando Biomaterials Co., Ltd.",1
"Shenzhen MingSight Relin Pharmaceuticals Co., Ltd.",2
"Shenzhen Raysight Intelligent Medical Technology Co., Ltd.",1
"Shenzhen Salubris Pharmaceuticals Co., Ltd.",7
"Shenzhen SiBiono GeneTech Co.,Ltd",10
"Shenzhen SiBright Co., Ltd.",1
"Shenzhen Xbiome Biotech Co., Ltd.",2
Shenzhen Zhongxing Yangfan Biotech Co. Ltd.,1
Shepherd Medical Company,1
Shield Therapeutics,9
"Shijiazhuang Junlebao Dairy Co., Ltd.",3
Shijiazhuang Yiling Pharmaceutical Co. Ltd,9
Shiken Corporation,1
"Shineway Pharmaceutical Co.,Ltd",4
"Shin Nippon Biomedical Laboratories, Ltd.",2
Shin Poong Pharmaceutical Co. Ltd.,20
Shin Poong Pharmaceuticals,10
Shionogi,105
Shionogi Inc.,6
Shiphrah Biomedical Inc.,2
Shire,450
"Shire Human Genetic Therapies, Inc.",6
"Shire Regenerative Medicine, Inc.",2
Shmuel Gonen Technologies Ltd.,1
"Shockwave Medical, Inc.",19
Shofu Inc.,2
Shulov Innovate for Science Ltd. 2012,3
Shyla Cantor,1
"SI-BONE, Inc.",10
"Sichuan Baili Pharmaceutical Co., Ltd.",20
"Sichuan Clover Biopharmaceuticals, Inc.",3
"Sichuan Haisco Pharmaceutical Group Co., Ltd",30
Sichuan Huiyang Life Science and Technology Corporation,2
"Sichuan Jishengtang Pharmaceutical Co., Ltd.",1
"Sichuan J.Z. Bio-chemical Science and Technology Development Co., Ltd",5
"Sichuan Kelun Pharmaceutical Research Institute Co., Ltd.",11
Sidekick Health,2
Sideris Pharmaceuticals,1
"Sidero Bioscience, LLC",2
Siemens AG,5
Siemens-Betriebskrankenkasse,4
Siemens Corporate Technology Romania,1
"Siemens Corporation, Corporate Technology",21
Siemens Healthcare Diagnostics Inc,8
Siemens Healthcare QT,3
Siemens Medical Solutions,23
Siemens Medical Solutions USA - CSG,5
Siemens Molecular Imaging,14
Siena Biotech S.p.A.,4
Sienna Biopharmaceuticals,2
Sienna Labs,1
"Sientra, Inc.",6
"Sierra Oncology, Inc.",20
SierraSil Health Inc,1
"Siesta Medical, Inc.",1
SIFI SpA,14
SIGA Technologies,10
Sight Diagnostics,2
"SightGlass Vision, Inc.",6
SightSage Foods and Nutrition Inc.,1
"Sight Sciences, Inc.",13
"Sigilon Therapeutics, Inc.",1
"Sigknow Biomedical Co., Ltd.",2
SigmaDrugs Research Ltd.,1
sigma-tau i.f.r. S.p.A.,15
"Sigma-Tau Research, Inc.",6
Sigma Tau Research Switzerland SA,1
Sigmoid Pharma,2
SignalChem Lifesciences Corporation,2
Signal Relief,1
"SignalRX Pharmaceuticals, Inc.",4
Signature Orthopaedics,1
Signifier Medical Technologies,4
Signos Inc,1
"SignPath Pharma, Inc.",2
Signus Medizintechnik GmbH,1
Sigrid Therapeutics AB,1
"Sigrid Therapeutics AB, Sweden",1
Sigvaris Corporation,4
Sihuan Pharmaceutical Holdings Group Ltd.,23
Silbiotech,1
Silence Therapeutics GmbH,2
Silence Therapeutics plc,4
Silenseed Ltd,2
Silicon Biosystems,1
Silimed Industria de Implantes Ltda,3
Silk Biomaterials srl,1
"Silk Medical Aesthetics, Inc.",1
Silk Road Medical,9
"Silk Road Therapies, Inc.",1
"Silk Technologies, Ltd.",2
"SillaJen, Inc.",2
"Silliker, Inc.",1
Silq Technologies Corporation,1
SILTISS,1
Silverback Therapeutics,3
"Silverchair Science & Communications, LLC",1
Silver Lake Research Corporation,1
Simbec Research,40
Simbionix US Corporation,1
"Simcha IL-18, Inc.",1
"SIMmersion, LLC",6
"Simoon Record Pharma Information Consulting Co., Ltd.",10
"SimpleC, LLC",1
Simpletherapy,1
Simplify Medical Inc.,4
SIMR (Australia) Biotech Pty Ltd.,5
"SimulConsult, Inc.",1
"Sinclair Technologies, LLC",1
Sindolor,1
Sinew Pharma Inc.,4
Singapore Bioimaging Consortium (SBIC),1
Singlera Genomics Inc.,5
Singulex,1
"Sinobioway Cell Therapy Co., Ltd.",7
Sinocare Meditech Inc.,1
Sinocelltech Ltd.,46
SinoMab BioScience Ltd,5
Sino Medical Sciences Technology Inc.,9
Sinomed Neurovita Technology Inc.,3
"Sinomune Pharmaceutical Co., Ltd",1
"Sinopharm Wuhan Plasma-derived Biotherapies Co., Ltd.",1
Sinopsys Surgical,4
Sino-Swed Pharmaceutical Corporation,2
Sinotau Pharmaceutical Group,3
"Sinovac Biotech Co., Ltd",49
"Sinovac (Dalian) Vaccine Technology Co., Ltd.",9
"Sinovac Research and Development Co., Ltd.",27
Sinovent Pty Ltd.,8
Sintesi Research Srl,16
Sintetica SA,10
SinuSafe Medical LTD,1
SinuSys Corporation,3
Sio Gene Therapies,4
"Siolta Therapeutics, Inc.",2
Sion Microtec Ltd.,1
"Sirion Therapeutics, Inc.",16
Sirius Genomics Inc.,1
Sirius Medicine,1
Sirnaomics,9
Sirna Therapeutics Inc.,1
Siro Clinpharm Germany GmbH,1
Sirona Dental Systems GmbH,1
"Sironax USA, Inc.",1
"SironRX Therapeutics, Inc.",1
Sirtex Medical,25
"Sirtris, a GSK Company",13
"Sirtsei Pharmaceuticals, Inc.",2
SIS Medical AG,5
"SiteOne Therapeutics, Inc.",1
SiVIEW,1
Sixera Pharma,1
"SK Bioscience Co., Ltd.",12
"SK Chemicals Co., Ltd.",57
"Skeletal Dynamics, LLC",1
Skelmet Inc,1
Skin Analytics Limited,4
Skin Care Network Ltd.,3
"Skingenix, Inc.",4
Skin Investigation Technology,1
"SkinJect, Inc.",2
"SK Life Science, Inc.",39
"SK Medical (Beijing) Co., Ltd.",1
"SK Plasma Co., Ltd.",1
"SK Telecom Americas, Inc.",1
"Skulpt, Inc.",4
